File Name ,Song Type,# Song Types,# Notes,# Unique Note Types ,# Note Types,Song Length,PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth
GC-BCVI-BBGS-24-55-T33-N,b,11,4,43,2,0.5908,5906.25,2437.5,3468.75,0.2326,5906.25,3093.75,2812.5,0.0855,3656.25,2437.5,1218.75,0.0722,3937.5,2437.5,1500,0.0615,3656.25,2437.5,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-73-T33-N,c,11,4,43,2,0.5336,7500,2156.25,5343.75,0.2714,7500,4218.75,3281.25,0.054,3937.5,2156.25,1781.25,0.058,4500,2343.75,2156.25,0.0527,4406.25,2437.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-76-T19-N,c,11,3,43,1,0.2026,4406.25,2250,2156.25,0.0496,4406.25,2250,2156.25,0.0623,4406.25,2437.5,1968.75,0.0574,4406.25,2437.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-82-T33-N,c,11,4,43,2,0.601,7968.75,2343.75,5625,0.2876,7968.75,4406.25,3562.5,0.0588,4406.25,2343.75,2062.5,0.0567,4500,2343.75,2156.25,0.0651,4031.25,2343.75,1687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-87-T33-N,c,11,4,43,2,0.5027,7593.75,2343.75,5250,0.233,7593.75,5625,1968.75,0.0583,4406.25,2343.75,2062.5,0.0632,4500,2437.5,2062.5,0.0566,4125,2437.5,1687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-98-T33-N,c,11,4,43,2,0.5153,8531.25,2343.75,6187.5,0.2421,8531.25,3750,4781.25,0.0645,4125,2343.75,1781.25,0.0511,3750,2531.25,1218.75,0.0499,4031.25,2531.25,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-110-T33-N,c,11,4,43,2,0.5383,7781.25,2531.25,5250,0.2646,7781.25,3281.25,4500,0.0507,4687.5,2531.25,2156.25,0.0608,4406.25,2531.25,1875,0.0552,3843.75,2531.25,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-112-T33-N,c,11,4,43,2,0.5412,7500,2250,5250,0.244,7500,3562.5,3937.5,0.0555,5156.25,2250,2906.25,0.0567,5062.5,2437.5,2625,0.052,4218.75,2625,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-115-T33-N,c,11,4,43,2,0.5587,7406.25,2250,5156.25,0.2553,7406.25,2437.5,4968.75,0.0553,4406.25,2250,2156.25,0.0576,4406.25,2250,2156.25,0.0541,4968.75,2437.5,2531.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-81-T33-N,d,11,5,43,3,0.6963,6375,2156.25,4218.75,0.1083,6375,3562.5,2812.5,0.0701,5062.5,3843.75,1218.75,0.0552,5531.25,2156.25,3375,0.0446,4687.5,2250,2437.5,0.0488,4312.5,2437.5,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-84-T33-N,d,11,4,43,2,0.3185,5437.5,2343.75,3093.75,0.0616,4500,4031.25,468.75,0.0581,5437.5,2343.75,3093.75,0.0465,4500,2531.25,1968.75,0.0453,4406.25,2437.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-89-T30-N,d,11,5,43,3,0.5944,7218.75,2250,4968.75,0.1091,7218.75,4593.75,2625,0.077,4687.5,3843.75,843.75,0.062,5250,2250,3000,0.0577,4500,2437.5,2062.5,0.0535,3937.5,2437.5,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-99-T33-N,d,11,5,43,3,0.6099,6937.5,2437.5,4500,0.1076,6937.5,4593.75,2343.75,0.11,4687.5,3562.5,1125,0.0592,5250,2437.5,2812.5,0.0556,4875,2531.25,2343.75,0.0472,4406.25,2437.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-108-T33-N,d,11,4,43,2,0.365,5156.25,2343.75,2812.5,0.1034,4968.75,4031.25,937.5,0.054,5156.25,2531.25,2625,0.0503,4687.5,2531.25,2156.25,0.0512,3843.75,2343.75,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-71-T33-N,e,11,6,43,4,0.6689,6187.5,2437.5,3750,0.0316,6093.75,4218.75,1875,0.0564,6187.5,5156.25,1031.25,0.1434,3750,2625,1125,0.0538,4312.5,3000,1312.5,0.0657,4125,3000,1125,0.0649,4218.75,2437.5,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-77-T33-N,e,11,5,43,3,0.6269,5718.75,2437.5,3281.25,0.0564,5718.75,5156.25,562.5,0.1473,3843.75,2437.5,1406.25,0.069,4406.25,2906.25,1500,0.0627,4218.75,2625,1593.75,0.0533,4406.25,3187.5,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-95-T33-N,e,11,6,43,4,0.6948,6187.5,2437.5,3750,0.0391,5156.25,4218.75,937.5,0.0637,6187.5,5250,937.5,0.1645,4218.75,2437.5,1781.25,0.0658,4312.5,2906.25,1406.25,0.0678,4125,2531.25,1593.75,0.0699,4218.75,2718.75,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-9-T41-N,f,11,10,43,4,1.0289,7687.5,2343.75,5343.75,0.2246,5437.5,3562.5,1875,0.0607,4406.25,2531.25,1875,0.0437,4687.5,2531.25,2156.25,0.2136,7687.5,5156.25,2531.25,0.0818,3375,2343.75,1031.25,0.0522,3187.5,2531.25,656.25,0.059,3375,2625,750,0.0795,3375,2718.75,656.25,0.0613,3375,2625,750,0.0681,3281.25,2625,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-13-T41-N,f,11,9,43,4,1.0029,8625,2343.75,6281.25,0.2491,5812.5,3843.75,1968.75,0.0529,4687.5,2906.25,1781.25,0.0542,4406.25,2625,1781.25,0.1781,8625,4875,3750,0.063,3562.5,2343.75,1218.75,0.0535,3187.5,2531.25,656.25,0.0567,3281.25,2625,656.25,0.0493,3281.25,2812.5,468.75,0.0525,3375,2625,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-22-T41-N,f,11,15,43,8,1.9819,9843.75,2062.5,7781.25,0.1306,9843.75,2625,7218.75,0.1259,4687.5,2062.5,2625,0.0746,8531.25,5531.25,3000,0.0793,4875,2718.75,2156.25,0.0362,6187.5,5437.5,750,0.0395,5062.5,4406.25,656.25,0.0411,4312.5,3937.5,375,0.0395,4218.75,3750,468.75,0.0411,4218.75,2906.25,1312.5,0.2037,8250,6375,1875,0.0608,3093.75,2250,843.75,0.0559,3281.25,2437.5,843.75,0.0592,3375,2718.75,656.25,0.0658,3375,2812.5,562.5,0.0592,3187.5,2812.5,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-31-T33-N,f,11,6,43,2,0.6147,7781.25,2343.75,5437.5,0.1802,7781.25,6093.75,1687.5,0.064,3375,2343.75,1031.25,0.0592,3375,2531.25,843.75,0.0536,3375,2812.5,562.5,0.0515,3468.75,2625,843.75,0.0529,3468.75,2812.5,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-45-T33-N,f,11,6,43,2,0.6907,7781.25,2343.75,5437.5,0.179,7781.25,5250,2531.25,0.0588,3187.5,2343.75,843.75,0.0507,3281.25,2531.25,750,0.0514,3281.25,2531.25,750,0.0501,3375,2718.75,656.25,0.0602,3375,2718.75,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-127-T16-N,g,11,3,43,2,0.5928,8531.25,2906.25,5625,0.0448,8531.25,2906.25,5625,0.0804,5718.75,3281.25,2437.5,0.077,6093.75,4312.5,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-12-T17-N,h,11,1,43,1,0.0861,9000,2062.5,6937.5,0.0861,9000,2062.5,6937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-100-T17-N,h,11,1,43,1,0.1952,7406.25,4031.25,3375,0.1952,7406.25,4031.25,3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-5-T26-N,i,11,26,43,14,3.2413,9937.5,2062.5,7875,0.0989,5343.75,3468.75,1875,0.0345,5531.25,4875,656.25,0.0345,6468.75,4875,1593.75,0.0265,5343.75,4781.25,562.5,0.1371,7593.75,3375,4218.75,0.0705,4218.75,2250,1968.75,0.0636,4406.25,2718.75,1687.5,0.13,3093.75,2062.5,1031.25,0.0637,4406.25,2718.75,1687.5,0.0557,4125,2343.75,1781.25,0.069,4031.25,2250,1781.25,0.0478,6093.75,4031.25,2062.5,0.0504,5718.75,4687.5,1031.25,0.0504,5531.25,4875,656.25,0.0504,5625,4875,750,0.2991,5156.25,3281.25,1875,0.0368,6843.75,4968.75,1875,0.0467,3000,2156.25,843.75,0.0715,9937.5,3187.5,6750,0.1948,8437.5,5250,3187.5,0.0531,2718.75,2250,468.75,0.0557,3281.25,2250,1031.25,0.0584,3281.25,2531.25,750,0.0584,3281.25,2531.25,750,0.0716,3281.25,2812.5,468.75,0.0663,3468.75,2625,843.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-6-T39-N,i,11,12,43,7,1.7373,9656.25,2250,7406.25,0.1103,9656.25,2250,7406.25,0.0333,6093.75,3937.5,2156.25,0.0396,5718.75,5062.5,656.25,0.0396,5718.75,5062.5,656.25,0.0396,5718.75,5062.5,656.25,0.2646,4968.75,3562.5,1406.25,0.04,6000,4968.75,1031.25,0.062,3281.25,2250,1031.25,0.2247,5531.25,3562.5,1968.75,0.0703,3656.25,2718.75,937.5,0.0731,3750,2531.25,1218.75,0.0648,3750,2531.25,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-14-T26-N,i,11,18,43,11,2.0385,7781.25,2062.5,5718.75,0.1394,6562.5,3937.5,2625,0.0263,5531.25,5156.25,375,0.0338,5531.25,4593.75,937.5,0.0282,5531.25,5437.5,93.75,0.1684,7781.25,3843.75,3937.5,0.0719,4312.5,2531.25,1781.25,0.0883,5812.5,4406.25,1406.25,0.1357,4218.75,2062.5,2156.25,0.0621,4406.25,2625,1781.25,0.0592,3843.75,2531.25,1312.5,0.0592,4218.75,2250,1968.75,0.0432,5437.5,4031.25,1406.25,0.0489,6093.75,5250,843.75,0.0489,5812.5,4781.25,1031.25,0.0526,5812.5,3937.5,1875,0.2916,4781.25,3562.5,1218.75,0.0662,5531.25,3656.25,1875,0.0634,3000,2156.25,843.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-16-T26-N,i,11,30,43,12,4.3828,8437.5,2156.25,6281.25,0.1231,5250,3375,1875,0.0387,5625,3750,1875,0.0325,6093.75,5062.5,1031.25,0.0249,5437.5,4781.25,656.25,0.163,7875,3843.75,4031.25,0.0732,4218.75,2156.25,2062.5,0.0799,6375,3187.5,3187.5,0.1431,4218.75,2156.25,2062.5,0.0616,4593.75,2906.25,1687.5,0.0632,4312.5,2531.25,1781.25,0.0582,3843.75,2250,1593.75,0.0516,3000,2250,750,0.0824,5437.5,4031.25,1406.25,0.0849,5156.25,3562.5,1593.75,0.0448,4312.5,3468.75,843.75,0.0398,4781.25,3562.5,1218.75,0.0398,5062.5,4687.5,375,0.0423,5437.5,4781.25,656.25,0.0398,5343.75,4781.25,562.5,0.2021,8437.5,4218.75,4218.75,0.2703,6937.5,3656.25,3281.25,0.0299,5343.75,5062.5,281.25,0.0398,5531.25,4218.75,1312.5,0.0299,5531.25,4781.25,750,0.1497,7875,3937.5,3937.5,0.0624,4218.75,2531.25,1687.5,0.0832,6000,4781.25,1218.75,0.1397,4312.5,2156.25,2156.25,0.0649,4593.75,2625,1968.75,0.0632,3843.75,2625,1218.75,0.0641,4031.25,2250,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-18-T16-N,i,11,8,43,5,1.0486,6187.5,2343.75,3843.75,0.1207,5343.75,2343.75,3000,0.0468,6187.5,4406.25,1781.25,0.0449,6000,5156.25,843.75,0.0459,5906.25,5156.25,750,0.0487,5906.25,4875,1031.25,0.2836,4781.25,3468.75,1312.5,0.0474,5531.25,5062.5,468.75,0.0433,3000,2343.75,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-23-T26-N,i,11,8,43,5,1.0304,6562.5,2437.5,4125,0.1374,5437.5,4125,1312.5,0.0508,6562.5,4218.75,2343.75,0.0447,6093.75,5062.5,1031.25,0.0467,6000,5062.5,937.5,0.0467,6093.75,4781.25,1312.5,0.266,4875,3562.5,1312.5,0.0393,5625,4781.25,843.75,0.0506,3000,2437.5,562.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-32-T26-N,i,11,11,43,7,1.3735,8531.25,2250,6281.25,0.1352,6750,3937.5,2812.5,0.0341,6187.5,5062.5,1125,0.0286,5625,5156.25,468.75,0.0273,5437.5,5062.5,375,0.1372,8531.25,3843.75,4687.5,0.0745,4875,2343.75,2531.25,0.0666,6375,4593.75,1781.25,0.1313,4125,2250,1875,0.0608,4500,3093.75,1406.25,0.0647,3937.5,2437.5,1500,0.0725,3656.25,2250,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-35-T33-N,i,11,5,43,3,0.6525,6656.25,3468.75,3187.5,0.1185,6656.25,4031.25,2625,0.0246,5625,5531.25,93.75,0.0272,5531.25,5250,281.25,0.0263,5625,4687.5,937.5,0.1564,5718.75,3468.75,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-43-T26-N,i,11,11,43,7,1.4225,7875,2156.25,5718.75,0.1246,6468.75,4406.25,2062.5,0.0251,5812.5,5250,562.5,0.0307,5531.25,5062.5,468.75,0.0251,5625,5156.25,468.75,0.1527,7875,3562.5,4312.5,0.0864,4687.5,2250,2437.5,0.0683,6281.25,4968.75,1312.5,0.1386,4031.25,2156.25,1875,0.07,4593.75,3000,1593.75,0.0643,4218.75,2531.25,1687.5,0.0597,3562.5,2437.5,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-19-T30-N,j,11,14,43,6,1.717,9281.25,2250,7031.25,0.234,6843.75,3000,3843.75,0.0795,4500,2625,1875,0.0261,5812.5,5437.5,375,0.0261,6281.25,5531.25,750,0.0179,5625,5531.25,93.75,0.0228,6093.75,5531.25,562.5,0.1483,9281.25,2250,7031.25,0.0326,5718.75,3093.75,2625,0.0383,5625,2812.5,2812.5,0.0312,5437.5,3562.5,1875,0.0269,5062.5,3187.5,1875,0.0326,4875,3468.75,1406.25,0.1101,6843.75,4593.75,2250,0.0734,6656.25,4687.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BBGS-24-51-T33-N,k,11,4,43,2,0.3965,6750,3281.25,3468.75,0.1213,6750,4312.5,2437.5,0.0239,5625,3281.25,2343.75,0.0261,5531.25,4406.25,1125,0.0217,5437.5,4218.75,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-GGOS-24-66-T1-N,a,12,7,31,3,0.6713,5625,2343.75,3281.25,0.074,5625,3281.25,2343.75,0.0306,5625,4687.5,937.5,0.0341,5250,4781.25,468.75,0.0364,5156.25,4312.5,843.75,0.033,4875,4500,375,0.0354,4781.25,3656.25,1125,0.1241,5250,2343.75,2906.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-GGOS-24-13-T1-N,l,12,5,31,2,0.3971,7406.25,2625,4781.25,0.1341,7406.25,3656.25,3750,0.0446,3750,3093.75,656.25,0.0409,3281.25,2906.25,375,0.0348,3187.5,2625,562.5,0.0391,3093.75,2812.5,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
